2025-12-01 15:38:31,003 - Unhandled exception in listener callback
Traceback (most recent call last):
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 230, in inner
    return f(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/xorg.py", line 472, in _handler
    self._handle_message(self._display_stop, event, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/keyboard/_xorg.py", line 578, in _handle_message
    self.on_press(key, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 146, in inner
    if f(*args) is False:
       ^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 291, in <lambda>
    return lambda *a: f(*a[:actual])
                      ^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/controller.py", line 227, in on_press
    client.publish("robot/manual movement", "stop")
    ^^^^^^
NameError: name 'client' is not defined
2025-12-01 17:38:02,670 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,672 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,672 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,673 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,675 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,676 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,677 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,678 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,679 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,679 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,679 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,680 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,681 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,681 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,683 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,685 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,686 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,687 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,689 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,691 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,693 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,698 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,700 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,702 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,703 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,705 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,707 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,709 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,711 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,713 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,716 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,719 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,720 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,721 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,723 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,724 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,725 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,726 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,727 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,728 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,730 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,731 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,734 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,738 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,741 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,743 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,744 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,745 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,746 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,747 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,748 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,750 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,751 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,752 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,755 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,756 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,757 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,759 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,760 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,761 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,761 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,763 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,764 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,765 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,768 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,770 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,771 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,773 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,774 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,775 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,776 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,777 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,778 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,780 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,783 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,785 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,787 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,789 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,792 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,795 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,798 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,801 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,804 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,805 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,807 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,810 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,811 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,813 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,815 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,816 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,817 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,818 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,819 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,820 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,821 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,822 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,823 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,824 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,826 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,827 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,828 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,828 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,829 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,831 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,831 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,832 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,833 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,834 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,834 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,836 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,839 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,840 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,842 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,844 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,844 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,845 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,846 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,847 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,848 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,850 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,853 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,853 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,854 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,856 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,857 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,858 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,859 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,860 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,860 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,861 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,861 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,863 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,864 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,865 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,867 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,869 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,870 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,871 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,872 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,873 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,874 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,875 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,877 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,879 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,881 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,883 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,885 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,887 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,888 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,891 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,894 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,896 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,898 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,900 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,901 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,902 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,903 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,904 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,905 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,906 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,907 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,909 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,910 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,911 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,913 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,914 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,915 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,917 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,919 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,920 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,922 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,923 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,925 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,926 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,927 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,929 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,930 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,933 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,936 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,938 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,940 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,943 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,945 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,947 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,949 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,950 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,951 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,953 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,955 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,956 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,957 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,958 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,960 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,963 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,964 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,966 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,968 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,970 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,971 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,973 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,977 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,978 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,980 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,981 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,983 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,984 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,985 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,986 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,987 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,990 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,991 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,993 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,995 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:02,997 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,000 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,001 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,003 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,008 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,010 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,013 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,016 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,017 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,019 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,021 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,022 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,022 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,022 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,023 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,024 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,025 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,025 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,026 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,027 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,028 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,029 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,029 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,030 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,031 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,031 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,032 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,034 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,037 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,039 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,041 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,041 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,042 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,044 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,045 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,046 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,047 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,047 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,048 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,049 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:03,050 - Received: robot/behaviour/drive = forward
